zone_id,class_id,tipo_intervencion,area_m2,area_ha,volumen_m3,prioridad
6696,4,Retención / almacenamiento puntual,1095.4911181149837,0.10954911181149837,7.616698981043782,Baja
6697,1,Conservación hídrica,1095.4911180082024,0.10954911180082025,7.616698980301356,Baja
6698,1,Conservación hídrica,730.3274120054567,0.07303274120054568,5.077799320200824,Baja
6699,4,Retención / almacenamiento puntual,730.3274120766442,0.07303274120766443,5.077799320695774,Baja
6700,4,Retención / almacenamiento puntual,1095.4911180081676,0.10954911180081676,7.616698980301114,Baja
6701,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
6702,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
6703,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
6704,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
6705,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
6706,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
6707,5,Manejo urbano,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
6708,1,Conservación hídrica,730.3274120054915,0.07303274120054914,5.077799320201065,Baja
6709,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
6710,1,Conservación hídrica,730.3274120054915,0.07303274120054914,5.077799320201065,Baja
6711,1,Conservación hídrica,1095.4911180082372,0.10954911180082372,7.616698980301598,Baja
6712,1,Conservación hídrica,730.3274120054915,0.07303274120054914,5.077799320201065,Baja
6713,1,Conservación hídrica,730.3274120054915,0.07303274120054914,5.077799320201065,Baja
6714,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
6715,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
6716,1,Conservación hídrica,3286.473354060166,0.3286473354060166,22.8500969411513,Baja
6717,5,Manejo urbano,730.3274120054915,0.07303274120054914,5.077799320201065,Baja
